compound_id,protein_id,molecular_weight,logp,h_bond_donors,h_bond_acceptors,rotatable_bonds,polar_surface_area,compound_clogp,protein_length,protein_pi,hydrophobicity,binding_site_size,mw_ratio,logp_pi_interaction,binding_affinity,active
CID_00133,PID_238,497.35924306351814,4.387721200612067,4,6,9,98.6299365893975,2.22334947074645,435,6.422272001526713,0.5987766491556665,18.79981613183432,1.1433545817552142,28.179139017196057,6.647809355360092,0
CID_00134,PID_131,358.0575765766197,2.9689389335884644,2,2,8,63.169878742768404,2.335883820964202,1391,7.4166315622171615,0.6293755905025802,18.21950187345779,0.25741019164386747,22.019526201147567,6.570782367863536,0
CID_00135,PID_247,604.993440501754,2.6395973406546487,1,4,10,103.67914338646338,2.1523299496091086,1141,6.206056841615481,0.7249479523501225,14.978820861388058,0.5302308856281805,16.381491135079813,6.265758295895773,0
CID_00136,PID_145,371.67467076637627,3.65278444289298,1,5,8,90.16484782347045,3.8931448036641436,268,6.8912249679531135,0.581923681938972,12.883424173359842,1.3868457864417025,25.17215935541481,7.059230771064583,1
CID_00137,PID_159,417.79384837943246,5.823530227242781,3,8,5,96.73479549318702,3.285193271392409,466,6.509037574458245,0.9120345599983932,16.496563679083057,0.8965533227026448,37.905577065116624,7.57570871295972,1
CID_00138,PID_167,531.351721736967,1.6413393865191486,1,5,8,92.94572636730229,2.03290185784184,1373,7.148696924591551,0.5562831017491393,12.94328454438954,0.38700052566421483,11.73343782462042,6.269743054756291,0
CID_00139,PID_116,326.91356835660446,1.2987121013713399,3,3,7,100.72548909677164,3.1872279787650273,1014,6.556010407587032,0.7111994962231029,20.444413957567445,0.32239996879349553,8.51437005304973,5.353894200213661,0
CID_00140,PID_164,472.74599346041293,,3,1,9,56.67970483974242,4.367147181757558,581,5.723813869619637,0.4526027258588388,17.60339549830572,0.8136764087098329,21.447939126028388,6.3071293426617405,0
CID_00141,PID_284,580.7142754282428,3.576331552784027,2,7,4,84.75214558482972,1.8040826558871261,573,5.398160416831296,0.63763013337407,15.626088912251017,1.0134629588625528,19.305611425703542,6.341277224324755,0
CID_00142,PID_374,289.25167654387724,3.7600124965556123,2,7,6,105.18546694861932,1.2231026587008706,884,6.752275518205058,0.6867234279322115,16.538015298185655,0.3272077788957887,25.38864032863754,6.928513393088943,0
CID_00143,PID_104,468.4633858532304,3.8659297968627504,4,4,8,107.89302407071816,1.4985449081186646,705,8.028054187880766,0.5380416746177381,15.534859468540793,0.6644870721322418,31.03589389575704,7.211111252983522,1
CID_00144,PID_181,475.98827942484235,3.1651966180477924,1,4,10,107.85444583988317,3.251821573721137,436,6.225050447588318,0.799904548104167,13.89501111025913,1.0917162372129412,19.70350862388344,6.958017888012308,0
CID_00145,PID_154,528.182287177731,5.7347951579031236,1,4,7,57.85191804114282,4.587792814207626,524,5.658963615406157,0.6934476651184172,16.49582978471875,1.0079814640796394,32.452997140381186,7.456354884271995,1
CID_00146,PID_461,326.3049289121918,1.0986440322852267,2,9,5,131.9561831820277,3.817379103346931,1473,6.192595189674117,0.6182359535153573,14.271324299048437,0.2215240522146584,6.8034577494936705,4.953447500756583,0
CID_00147,PID_103,317.9543386915724,2.257254462829631,1,1,5,124.12711669212452,4.341909373930362,789,5.8263265869170136,,20.81006529731267,0.40298395271428694,13.151501690221362,5.4767839698977365,0
CID_00148,PID_279,502.19415656168974,3.345117859776429,3,3,4,58.36209831892789,0.16079406910410832,989,5.699623377065703,0.5906685838063217,12.921889799194515,0.5077797336316378,19.065911952621725,6.67808028071084,0
CID_00149,PID_118,479.6984673233186,1.035216783268749,3,4,4,72.52441252949254,1.7999938013625976,953,4.767686502199698,0.7751379902407576,16.526392275789725,0.5033562091535347,4.9355890844410055,5.335985636496492,0
CID_00150,PID_230,475.0492850345877,3.2362183933518933,4,3,6,97.12871480733259,1.45861413422998,1439,6.206710056485734,0.7515298601822176,12.651820520897468,0.33012459001708666,20.0862692470013,5.974102871645903,0
CID_00151,PID_166,484.6448209496976,5.992205248592027,1,3,8,61.96398506233879,3.4703420715326887,931,6.782932584612065,0.6873390067107488,12.620507599399863,0.5205637174540253,40.6447242343583,7.590306280491284,1
CID_00152,PID_384,381.99752784215093,3.5313297324439428,1,8,5,94.54306560118795,2.560789509772109,220,5.201715011362338,0.7111692047497924,9.641730407452513,1.7363523992825043,18.368970879323804,6.089701721677698,0
CID_00153,PID_280,473.2253697161004,3.846051358578025,1,11,7,85.29311514310652,-0.799431392798573,504,5.445992299678576,0.5022803789898782,16.2344253143193,0.9389392256271832,20.94556608298425,6.530989969038432,0
CID_00154,PID_235,479.3072473298681,1.6097528522411295,1,4,4,112.21728672892537,3.711628033525644,803,5.362325606614144,0.7966945106744465,13.402602266864223,0.5968957002862617,8.632018939892763,5.172889821612614,0
CID_00155,PID_475,378.5648581973632,2.5754578879407837,2,2,6,90.74295941677903,4.201697178749743,1006,4.835986439544558,0.6400642178734699,18.250168556448955,0.3763070161007587,12.454879421699697,5.2148162201921116,0
CID_00156,PID_232,636.5774511144757,2.9372054295140946,0,3,7,29.23663141472054,5.211320521043245,1209,5.353289475632879,0.7525045649426102,16.23988617785056,0.5265322176298393,15.723710913589553,5.677787508274843,0
CID_00157,PID_163,497.38329209117876,3.0234273548656487,1,4,9,101.5661760489123,2.998056303995075,644,6.262572285408849,0.7249842223524697,15.444673974087902,0.772334304489408,18.934432359528596,6.69849262390934,0
CID_00158,PID_126,330.86965027973514,5.422465692505654,2,2,5,110.74072697807637,3.5428294230035156,465,4.889530632746194,0.7509714767543872,10.76850367804726,0.7115476350101831,26.513312108521696,7.079152813309229,1
CID_00159,PID_388,515.655360863383,4.336536591087687,4,7,9,78.4230125402207,1.4304632719900072,1196,6.334949039042197,0.5452237049741046,16.754715914603803,0.43114996727707605,27.471738310482266,7.258476905149455,1
CID_00160,PID_413,352.53183297726787,1.832813064594452,0,2,2,83.69696522225468,0.829994381293881,1391,5.655839849047502,0.5579500657684089,13.01356154424165,0.2534376944480718,10.366097166588174,5.891403426933331,0
CID_00161,PID_417,528.7084603742452,3.8697571676480074,0,11,5,83.77713202964533,4.292206819705454,1281,5.385221529415646,0.8748274768820571,10.701483911545866,0.41273103854351695,20.83949961282856,6.351813873697891,0
CID_00162,PID_437,565.8595579007404,4.247332622745178,1,5,5,65.367004429205,3.456491244055345,800,6.952650579647759,0.49806579265076434,16.291540438586452,0.7073244473759255,29.5302196214861,6.965775544125844,0
CID_00163,PID_381,367.93176816482895,5.2102235577819,1,5,14,141.73750986694654,4.298415845196184,832,5.731849273623317,0.5402389646491292,11.225122138427668,0.4422256828904194,29.864216115087277,7.045613693155732,1
CID_00164,PID_322,546.3376129244322,5.87081102985256,4,4,1,60.439931022603986,2.493111206128365,956,5.93598336071882,0.6543243996598159,8.726625898892927,0.571482858707565,34.84903658712932,7.768965000333678,1
CID_00165,PID_369,491.27809269364985,1.977358712258197,2,4,5,103.19870062828042,5.644082770792167,523,8.05760817200026,0.654497972732861,18.89140336440952,0.9393462575404395,15.932781718867558,6.22087059599172,0
CID_00166,PID_131,532.2060159994489,2.2837137331844928,2,4,11,103.08368604415507,3.1757027367281174,1489,5.395933239509635,0.5959981922867525,13.317803991432001,0.3574251282736393,12.322766842414842,6.226594270398779,0
CID_00167,PID_396,639.6792982653948,1.6136332116280756,2,3,11,68.55348792046662,1.8956770567679169,1285,8.379049457110836,0.7116078871919272,9.766535824611628,0.4978049013738481,13.520712485868243,6.062921092448846,0
CID_00168,PID_348,425.46118839971297,3.148970211339528,5,5,6,56.59023579285769,2.418459269216326,288,6.082650645136807,0.7402083437600501,12.112224567970777,1.477295793054559,19.15408568752097,6.431795352528845,0
CID_00169,PID_241,374.62638356425106,4.199537561669501,3,9,5,77.33814204309388,0.8753567158790376,615,5.136638440553642,,12.836845208784968,0.6091485911613839,21.571506071820473,7.044619061322381,1
CID_00170,PID_147,361.04855703744767,4.981001774883653,4,5,3,97.43237321307124,1.6691921130458023,881,5.83526199072558,0.6231510140311604,18.432681870881932,0.4098167503262743,29.065450332715233,7.040963872154781,1
CID_00171,PID_275,368.4189715034562,3.386073464536216,3,2,4,87.66956339666757,2.335477610929374,1299,6.582529887946845,0.6477737810384854,10.011096719752086,0.2836173760611672,22.288929783093362,6.902322599905097,0
CID_00172,PID_446,442.2898290585896,3.0202287151177343,0,6,4,125.3963205921336,4.659744554388837,604,8.005404631808856,0.6002639208025582,10.983281154752026,0.7322679289049496,24.17815294512562,6.676245302135628,0
CID_00173,PID_393,484.1151974816644,3.7276369883731104,3,7,4,65.3088573790885,2.7210115243424156,564,7.458589770275936,0.48017630578111503,17.9412089846572,0.8583602792228092,27.80291510878188,7.091223333983407,1
CID_00174,PID_490,477.6690799330019,2.2472856475549654,2,5,4,65.91543531434313,4.101241225001386,584,6.57668821980285,0.6800924437007546,13.650801613264463,0.8179265067345923,14.77969704480676,5.900796717697363,0
CID_00175,PID_132,532.7183249036024,6.6343080825421605,3,7,7,102.04203647507445,2.6801686756784484,208,8.011947177786949,0.7265835713748041,15.683858214034043,2.561145792805781,53.15372591849281,8.312435931741527,1
CID_00176,PID_462,451.3001891877907,1.0885084593229122,3,7,10,38.29221614536648,1.5686909337395132,714,4.242755542559017,0.6346072721676094,13.527224009796434,0.6320730941005472,4.6182752989146625,5.14950979020288,0
CID_00177,PID_196,595.3534077157317,3.777110868343587,1,8,8,65.92202128664096,3.454603500825897,508,6.799329836071825,0.42349218180944315,21.06171047046596,1.171955526999472,25.68182262127971,6.923158264085033,0
CID_00178,PID_123,721.8899021542468,1.3294504931287783,1,7,1,76.73479480238116,1.786239209458255,369,6.871927671950721,0.5928284954678248,11.130914532238812,1.1477894760872749,44.91086021441113,8.093006544844737,1
CID_00179,PID_125,722.0169166589619,3.5101997668399965,4,3,6,79.6438092279745,2.323548470103671,346,6.8865709610947805,0.7405722071867931,15.846347001834726,2.0867540943900633,24.17323978196199,6.527354334268967,0
CID_00180,PID_149,512.5667347765007,3.2149414474977585,0,4,6,67.30768938619183,5.23791385171678,279,4.567818600813549,0.5061751487463191,19.508869761772246,1.8371567554713284,14.685269344406697,5.446295752371642,0
CID_00181,PID_269,364.2842443583718,2.963831865784359,2,4,8,34.395895877715425,3.5254148767490894,1003,5.279705117985832,0.719588402210372,13.875041969180202,0.3631946603772401,15.648158270631178,5.809274778570699,0
CID_00182,PID_194,342.91075019388876,3.229412477356388,3,3,11,115.36715045057844,1.8156296072309845,651,6.300230693410729,0.6054583871630228,12.738677833772435,0.5267446239537462,20.346043611524298,6.1568294397304335,0
CID_00183,PID_318,498.24724152431855,5.559272712014796,1,7,6,114.04856657833484,3.6785285029768837,1177,7.837749805953774,0.6481224849325059,17.301309092451426,0.42331966144801914,43.57218861983807,7.859160095890396,1
CID_00184,PID_480,427.6537214674149,0.18220713300573976,0,7,7,38.38721480323,1.6746647828386367,1006,8.798317394861193,0.5814100489216129,18.012194430829133,0.42510310285031305,1.6031161877921873,4.557959332035201,0
CID_00185,PID_240,521.4000494092093,5.800150551944489,3,3,6,96.84584125724763,0.6951172296517689,956,5.702677698099893,0.5364417490382053,12.600288945026092,0.5453975412230222,33.07638919819562,3.049978197883534,0
CID_00186,PID_323,497.32376245735446,1.3640642713247821,2,7,3,76.62279897394941,4.110993703049585,494,4.928183849634685,0.7934246468270372,19.38658978171631,1.0067282640837134,6.722359511806497,5.621465180354792,0
CID_00187,PID_378,442.7171087343127,3.100021506148378,1,8,3,93.98659492340848,3.153801162523235,1353,7.478913723710146,0.7315839032571491,15.153663276443664,0.3272114624791668,23.1847933861297,7.13322937619527,1
CID_00188,PID_264,365.3206281931595,2.8561333695520075,2,3,11,87.01498312961455,2.5633035853233004,1388,9.637244013561059,0.714472102950204,16.5262838883848,0.26319929985097945,27.52525421764706,6.8849841056813945,0
CID_00189,PID_464,298.5152775314135,4.38282990465608,1,4,4,43.56857219230201,0.8014859851085911,812,7.828328759961421,0.7408555482201913,19.464843571618538,0.36762965213228266,34.31023339263816,7.825349129713907,1
CID_00190,PID_158,405.3485047932979,1.1028134721743785,0,7,4,100.05074838177394,2.421606898460407,1082,5.601640731207168,0.7002714872302497,17.306340677365196,0.37462893234131045,6.177564864656002,5.394313334833432,0
CID_00191,PID_371,535.6398794323472,4.193258999122914,2,1,5,,3.0306719258603443,649,9.933367151860654,0.7444131255780234,14.999252473745477,0.8253310931160974,41.653181201131645,8.018934990524926,1
CID_00192,PID_394,471.4093744130204,6.536464434930279,0,4,5,15.090711722053257,1.4013100840584958,268,7.324159544562696,0.5836099254019586,12.985223680447216,1.7589902030336582,47.87410837878921,8.571773408107346,1
CID_00193,PID_299,325.4261221288012,1.4552389931107843,3,2,7,84.98006481576068,2.850711251053773,755,5.550784143689968,0.7877686887279046,23.125516952047047,0.431027976329538,8.077717528238695,5.779274396056187,0
CID_00194,PID_181,467.3180925851182,,2,2,11,40.92026635529599,4.660383702318106,1108,8.821162599605254,0.778843105953733,12.632951465840165,0.42176723157501644,33.384212524577286,7.298566418983579,1
CID_00195,PID_349,488.53173797288366,2.5070267333050866,4,5,5,108.61932655360715,3.071940924951913,699,5.456009826321392,0.688048196751794,15.954387281940814,0.6989009126936819,13.678362491762972,5.573740131181809,0
CID_00196,PID_446,361.6142563798867,4.138830809289553,1,6,5,72.7246111539869,3.5012059334025034,1358,5.7546937776056675,0.6212005452114951,16.52996816210289,0.26628443032392246,23.817703904781222,6.479708397472075,0
CID_00197,PID_364,465.3725105945528,3.5287216661236283,0,5,3,81.97311502832807,2.272201966801266,1029,7.371944986809349,0.527647078135026,16.67192840585483,0.4522570559713827,26.013541996425616,6.554605931114008,0
CID_00198,PID_191,455.8208718446,2.5377696364335356,0,4,4,92.99204437121229,1.538689399771757,701,6.470113618532895,0.6728657774204194,21.384050795719503,0.6502437544145506,16.419657885387892,6.3208532965874635,0
CID_00199,PID_377,838.642119527197,-0.6593989744061792,4,5,4,82.62339848464349,2.1261541803373043,1173,6.5444085584057206,0.8184915179668065,15.142711185266796,0.2861917904662725,27.694683289198835,6.861702638517958,0
CID_00200,PID_174,485.77873603482834,6.2065221646801145,0,7,4,65.22425782282271,4.065919308251036,929,6.546429801971357,0.5339162826649002,14.714802192409097,0.5229049903496538,40.63056166545768,7.9255785072547145,1
CID_00201,PID_409,506.07845263682344,3.213644312409052,5,4,6,108.23951332184296,2.683273883824823,1100,7.837375911044193,0.7518075148525607,19.656834172822624,0.4600713205789304,25.186538520738882,6.770959533325399,0
CID_00202,PID_113,558.3051243175277,4.579636913222273,0,2,5,77.28613445935177,2.5573095287577505,859,3.7107312323460526,0.6028561126093444,14.592347561799926,0.6499477582276224,16.993801726698756,6.205292588001561,0
CID_00203,PID_314,555.3802052034903,1.5600905631932545,3,9,6,51.89523710697764,2.1932800086785296,960,6.8414166630637645,0.6113902215184721,17.628073014057307,0.578521047086969,10.673229574918864,5.330848090298899,0
CID_00204,PID_178,312.2330632042909,2.065345434772987,2,4,7,88.869526748288,1.27425618371751,253,6.1517559475033785,0.5324541008737131,15.583169515789917,1.2341227794636003,12.705501062013674,6.104547142918815,0
CID_00205,PID_232,356.21749600848773,4.2086094168205666,1,3,9,77.98725327638716,4.440845269849016,531,5.5970047609632605,0.5747507073433029,17.76292474847148,0.6708427420122179,23.555606942979523,6.532137317992499,0
CID_00206,PID_324,501.503526720866,5.726174042803947,1,4,9,79.42617050452776,2.5503156407615024,1158,5.593836298479999,0.7146782085561147,17.176344831260106,0.4330773115033385,32.03128021205069,7.252006578771979,1
CID_00207,PID_339,501.37859509122086,4.03342002317849,1,4,4,83.14376400077889,2.162155487392805,855,3.3354683969369363,0.727112756875677,13.790663701794658,0.5864077135569835,13.453345018884498,5.230561484869751,0
CID_00208,PID_463,501.5047686306048,3.0304129542152687,2,6,12,,2.8956662931286026,512,5.541898275678567,0.6735858081076606,9.46796213502489,0.97950150123165,16.79424032555959,5.9641532540086075,0
CID_00209,PID_449,835.2731490654721,3.4989371081350313,3,4,5,116.43713818088145,2.164532444826694,1361,8.048555269927204,0.5999187135240148,9.978273856367466,0.6137201683067393,28.16138870082406,6.561023947604316,0
